Otcom,Brucie Banham,126,963.82,2004
Wrapsafe,Carleton Markham,77,592.48,1935
Wrapsafe,Ferdie Rickaby,266,618.39,2012
Mat Lam Tam,Liliane Leader,38,397.13,2005
Latlux,Killian Mahedy,271,978.56,2001
Alphazap,Cecilius Chaloner,167,845.86,1983
Vagram,Clerkclaude Heyfield,428,464.48,2007
Bamity,Annissa Bisterfeld,56,505.87,1989
Stringtough,Salim Murch,73,165.1,1924
Redhold,Hermione Tilston,117,200.73,1943
Voyatouch,Thibaud Brandrick,19,714.53,1984
Overhold,Stefania Garrals,158,703.1,1979
Domainer,Rodney Dimitru,498,485.89,1970
Pannier,Eberhard Leafe,65,740.48,1954
Domainer,Carce Ledward,92,426.65,1995
Sonsing,Tamas Laming,107,124.49,1928
Alpha,Archie Castleton,269,681.1,2009
Tresom,Lyell Pomphrett,223,658.5,2014
Hatity,Rivi Reppaport,276,871.73,2003
Subin,Stephen Blant,48,454.65,1908
Kanlam,Paddy O'Sheeryne,388,918.75,1936
Fix San,Ailene Veschi,294,117.26,1922
Y-find,Charline Krochmann,336,204.06,1984
Trippledex,Jarrid Boards,120,474.06,1915
Transcof,Sacha Swains,209,603.52,1935
Lotstring,Kean Walklot,427,450.6,1909
Cardguard,Claudius MacIlraith,220,302.08,1908
Fix San,Raffaello Goodhew,240,667.26,1976
Keylex,Austine Balfour,35,475.99,1905
Andalax,Cly MacGragh,123,886.0,1996
Voltsillam,Nelson Gittings,111,493.83,1937
Tres-Zap,Daryn Mulroy,41,627.98,1988
Mat Lam Tam,Rachael Piggrem,127,57.86,1971
Subin,Sollie Pirozzi,255,77.97,1940
Tempsoft,Allyson Ring,409,793.34,1953
Fixflex,Mechelle Luxton,170,925.49,1984
Tres-Zap,Gaylene Snelling,428,809.21,1976
Transcof,Danielle Ladley,137,710.5,2011
Stronghold,Elnora Scamp,388,225.32,1966
Fixflex,Joachim Truwert,482,283.81,1910
Alpha,Read Ayris,249,991.99,1970
Bitwolf,Gustavus Clawe,191,379.3,1977
Vagram,Genia Dudin,396,101.91,1904
Solarbreeze,Agnola Broader,371,264.96,1958
Zaam-Dox,Yvonne Loughead,458,865.36,1997
Greenlam,Teodoro Lambart,482,848.76,1901
Trippledex,Arel Ervine,11,160.27,1953
Toughjoyfax,Elsbeth Burchfield,31,560.61,1958
Ronstring,Glyn Simion,28,476.18,1958
Veribet,Regine Sills,149,623.15,1962
Sonair,Ward Alderwick,38,872.47,1988
Trippledex,Dory Bissatt,250,559.05,1960
Konklab,Ellen Americi,186,247.47,2000
Stringtough,Eba Eusden,471,861.56,1935
Lotlux,Randie Jaquest,263,689.03,1900
Hatity,Wallache Rendbaek,131,291.31,1983
Tresom,Bertrando Do Rosario,42,289.41,1930
Konklux,Celene Naul,154,105.86,1906
Y-find,Filide Farlambe,147,618.01,1981
Holdlamis,Amelina Temple,456,807.58,1981
Flowdesk,Thaddeus Fawdrie,225,443.61,2002
Opela,Madelin Gorrick,83,998.53,1970
Prodder,Cecil Sillars,156,521.03,1917
Stim,Lorianne Parzizek,481,971.19,1948
Opela,Elisa Heape,378,330.1,1943
Bitwolf,Calv Hamlington,81,978.98,1983
Zontrax,Ezechiel Buddell,311,236.39,1983
Y-Solowarm,Edouard MacKay,25,480.7,2010
Konklux,Durante Wathell,62,811.77,1900
Cardguard,Muffin McDonell,185,44.63,1909
Alphazap,Glenn Peplow,379,148.4,1982
Home Ing,Flora Panter,206,687.72,2016
Sonsing,Tally Sloss,117,370.36,1971
Fix San,Tybi Sherebrook,410,980.91,1901
Biodex,Ashton Fidock,90,226.07,1959
Tres-Zap,Remy Pither,261,972.6,1903
Ronstring,Kaila Linkie,229,827.8,1906
Transcof,Alexia Polglase,414,983.54,1961
Latlux,Hallie McGilleghole,180,367.67,1953
Greenlam,Claudina MacTeggart,389,475.22,1965
Zaam-Dox,Elana Lebarree,178,996.59,1909
Prodder,Virginia Finley,81,673.43,2003
Konklab,Susana Ivatt,467,639.19,1996
Y-Solowarm,Saul Ragbourn,56,173.61,2006
Job,Arabele Orfeur,227,333.12,1989
Duobam,Wit Kinkaid,326,280.39,1924
Greenlam,Kati Farnsworth,449,219.83,1952
Biodex,Cornelius Rudham,184,771.2,1949
Domainer,Homere Krolak,232,897.62,1934
Zaam-Dox,Ivonne Bennedsen,52,449.54,1937
Latlux,Bernadene De Launde,336,734.38,1989
Lotlux,Madelena Shillinglaw,473,279.87,1971
Quo Lux,Jacques Iwanowicz,285,803.94,1906
Asoka,Gabriellia Miskin,212,322.84,1959
Gembucket,Tanya Munton,412,138.32,1946
Trippledex,Immanuel Pedrocco,276,965.93,1970
It,Theresina Ferrulli,311,582.99,1963
Fixflex,Hillie Tenniswood,482,826.19,1956
Transcof,Bettine Aubrun,230,393.6,1942
Konklux,Andy Ferrao,298,411.91,2006
Home Ing,Margareta McCathy,446,749.15,1995
Sonsing,Florance Hedworth,143,229.2,1991
Alpha,Sigismond McGiffie,333,970.0,1902
Span,Enrico Smitten,262,664.27,1963
Y-Solowarm,Curtis Veel,264,533.47,1940
Domainer,Marcile Primett,413,538.67,1979
Zoolab,Hermon Portriss,160,185.56,2014
Hatity,Benoite Crossingham,51,825.66,1937
Tempsoft,Renata Boxen,226,460.92,1929
Stim,Arliene Hunnicot,139,108.98,1961
Solarbreeze,Archambault Forgie,37,539.99,2017
Latlux,Orv Quelch,144,963.36,2000
Lotlux,Mike Giocannoni,70,46.0,1983
Bytecard,Charles Lafayette,322,367.86,1914
Trippledex,Garrot Furphy,427,895.57,1939
Biodex,Blanch Breissan,452,919.33,1969
Konklux,Ronna Edel,311,954.49,1919
Toughjoyfax,Ada Drinkeld,286,113.05,1936
Bytecard,Tamra Greenstreet,338,686.53,1968
Toughjoyfax,Lucky Suddaby,185,927.85,1973
Voltsillam,Everard Bianco,106,647.0,1953
Latlux,Alvy Goodenough,419,340.87,1968
Opela,Brianne Ambrosio,414,432.89,1954
Job,Danette Issit,374,984.51,1984
Cardify,Pepillo Hamberston,46,277.81,1975
Otcom,Care Baudts,121,491.04,1954
Regrant,Goldia Carlucci,247,274.03,1968
Span,Cynthie Augustus,243,347.08,1966
Mat Lam Tam,Cleon Santora,185,383.33,1963
Zamit,Jonis Gurg,201,706.09,1945
Toughjoyfax,Valaree Dibbe,227,775.14,1942
Andalax,Aleece Larner,407,752.7,1998
Overhold,Willem Yude,104,832.78,2009
Wrapsafe,Sondra Lempel,306,630.94,1967
Konklab,Abby Lamberto,80,466.62,1910
Daltfresh,Baudoin Strong,298,431.52,1957
Daltfresh,Lyle Noonan,416,527.53,1984
Gembucket,Rhodie Milland,412,73.39,1916
Voyatouch,Tomasine Newrick,425,69.59,1973
Solarbreeze,Hedda Arney,27,661.37,1965
Sonsing,Willyt Jeens,29,513.24,1990
Solarbreeze,Roma Linn,73,390.07,1900
Trippledex,Maire Perritt,140,962.13,1913
Viva,Izaak Byer,58,877.67,1972
Biodex,Pete Della,220,170.99,1973
Overhold,Marilee Ottee,308,715.84,1925
Zoolab,Alan Devlin,107,495.09,2013
Biodex,Decca Matejovsky,179,361.86,1979
Toughjoyfax,Broderic Tuckwood,183,536.09,1977
Sonsing,Godiva Lemmanbie,414,907.55,1907
Cardguard,Sigfried Cogdell,96,108.57,2003
It,Sherie Andrez,23,921.08,1962
Stronghold,Holly Jirick,395,198.3,2010
It,Kaycee Lucio,51,785.98,1949
Duobam,Brandice Shambrooke,85,528.19,1981
Lotstring,Yul Langforth,362,423.61,1906
Bigtax,Armand Hackworthy,363,978.11,1939
Y-find,Windy Stepto,394,983.35,1989
Overhold,Gabriellia Wiburn,287,914.46,2000
Sub-Ex,Jaine Outlaw,18,320.69,1971
Stim,Florenza Brik,81,539.08,1907
Tresom,Twyla Farnon,310,353.73,1925
Job,Aline Heaphy,225,861.04,1903
Viva,Josefa Andreaccio,427,899.57,1963
Redhold,Sarena Prium,140,454.2,1971
Trippledex,Ximenes Linggard,16,976.24,1953
Latlux,Muriel Harsum,37,818.83,1909
Flowdesk,Osborne Scott,446,763.38,1981
Zathin,Reine Ham,76,872.0,1965
Bamity,Orelie Bridgen,231,63.71,2020
Fix San,Berton Hague,328,807.28,1963
Pannier,Luce Mityushin,70,352.53,2005
Treeflex,Eden Flight,495,268.38,1944
Solarbreeze,Lethia Esche,423,828.81,1985
Transcof,Phoebe Grigolashvill,219,590.02,1987
Latlux,Margaux Turl,354,197.94,1941
Flowdesk,Trisha Holsall,191,485.43,2011
Stim,Lewes McGahy,240,675.6,1939
Lotlux,Federica Rosenberg,214,240.37,2015
Latlux,Itch Pinhorn,196,797.7,1903
Bamity,Myer Dumbar,476,485.39,1997
Alpha,Lillian Benezet,109,840.38,2011
Tempsoft,Archer Chaudhry,421,489.11,1913
Viva,Laurella Wealthall,261,918.46,1998
Transcof,Glyn Weigh,262,94.49,1961
Tres-Zap,Alameda Stutely,256,426.48,1973
Konklux,Suzanne Mora,333,652.47,1981
Opela,Jaye Gantzman,199,503.13,1917
Voyatouch,Conny Bennedsen,282,403.36,1928
Prodder,Gardie Allebone,309,75.96,1940
Tampflex,Morgan Monkhouse,270,913.28,1986
Ronstring,Miguel Axcel,254,91.85,1984
Tin,Zora Noke,172,847.14,2010
Fix San,Mersey Purselowe,219,332.03,1976
Aerified,Pammy Carle,13,340.49,2008
Kanlam,Jorge Duignan,74,71.94,1924
Greenlam,Emiline Mynett,373,673.37,1963
Solarbreeze,Stanwood Rusling,169,391.3,2008
Duobam,Brandon Schistl,23,157.7,1976
Voyatouch,John Thamelt,313,328.25,1927
Zoolab,Alvis Routley,339,951.06,1963
Otcom,Andriana Lantiff,395,768.6,1994
Zontrax,Gerda Fabb,183,984.28,2000
Treeflex,Berkeley Meysham,150,502.73,1979
Aerified,Krisha MacClure,145,736.82,1961
Job,Humberto Deluce,34,232.19,2009
Tresom,Griswold Duignan,175,711.55,1920
Latlux,Windy Benstead,25,726.39,1922
Rank,Kristofer Sparhawk,97,564.13,1960
Ronstring,Grete Kildale,248,529.48,1946
Sonair,Janel Edgson,360,591.25,1945
Mat Lam Tam,Beverie Tapping,337,754.99,1930
Bytecard,Dierdre Daunay,393,429.39,1995
Sonsing,Cher Manklow,29,498.15,1988
Subin,Fredi Paige,466,670.83,2019
Job,Aleta Scyone,449,543.73,1985
Y-Solowarm,Costanza Walklett,384,847.02,1978
Bigtax,Matty Heintsch,442,174.87,1915
Cookley,Nicolle Phizakarley,418,106.7,2001
Cardify,Letti Oldknowe,410,285.5,1911
Lotstring,Dynah Adlem,274,372.17,1972
Wrapsafe,Curr Lattin,488,766.71,1991
Cardguard,Monique Pawden,286,680.85,1962
Latlux,Kitti Harverson,468,48.91,1926
Voyatouch,Kristoffer Pottberry,328,408.88,1942
Subin,Tracie Jirus,305,498.58,2012
Konklab,Marlowe Bosse,18,915.39,1988
Daltfresh,Hilde De Filippis,380,937.26,1925
Span,Consuela Brasher,127,148.99,1947
Transcof,Marcella Ison,171,923.95,1965
Stringtough,Jeromy Corradi,495,72.79,2016
Konklux,Clare Assad,419,418.68,1926
Zaam-Dox,Joann Simkovitz,205,41.42,1917
Bitchip,Haily Brimson,199,985.92,2014
Flexidy,Greg Berkowitz,85,895.01,1917
Zaam-Dox,Ethan Illingsworth,180,667.79,1959
Home Ing,Debor Jozwiak,434,169.22,1915
Rank,Linnet Kemet,386,698.45,1907
Bigtax,Shea Labone,152,812.74,1948
Job,Jacky Greensides,326,939.38,1995
Matsoft,Humfrid Croy,301,938.64,1978
Tres-Zap,Leoline Jobin,32,327.51,2005
Tresom,Georgie Tyt,133,442.42,1924
Fix San,Jeni Jouannot,249,249.65,1909
Home Ing,Caresa Fawley,373,877.52,1913
Redhold,Dulciana Comport,388,848.2,1966
Fix San,Hermine Aingel,317,75.84,1962
Lotstring,Lyndell Harwin,324,444.12,1908
Treeflex,Charita Venus,19,837.58,1952
Quo Lux,Holmes Larenson,233,299.47,1998
Bamity,Ellis Burkett,267,887.18,1960
Vagram,Neal Martugin,384,392.4,1982
Opela,Brigida Dabinett,466,666.14,1920
Konklab,Reeta Luckman,475,326.41,1961
Voltsillam,Pepita Livoir,67,288.12,1936
Bytecard,Temple Clemenson,239,85.06,1905
Fix San,Yuri Beyer,416,196.86,1942
Holdlamis,Frazer Cutbirth,255,206.17,2012
Toughjoyfax,Anthe Dicken,28,362.14,1930
Greenlam,Cordie Witard,126,529.05,1946
Kanlam,Shirlee Baldick,321,586.31,1999
Sonsing,Renie Donlon,274,618.53,2015
It,Vasily Shankle,456,830.81,1968
Home Ing,Callie Pinkie,271,335.62,2011
Alphazap,Lurleen Bennington,102,296.88,1964
Pannier,Ingmar Popland,296,753.35,1994
Ventosanzap,Nichole Stovine,13,766.86,1949
Y-Solowarm,Melessa Thom,25,680.94,2005
Otcom,Fionnula Hastwall,106,428.52,1949
Vagram,Yevette Matheson,262,194.35,1911
Voltsillam,Benny Daubney,438,981.19,1987
Andalax,Winfred Scedall,39,551.48,1917
Fixflex,Guillema Whitehurst,88,767.54,1964
Bitchip,Merrielle McErlaine,45,794.42,1916
Voltsillam,Jolee Fortescue,325,502.56,1985
Toughjoyfax,Ashby Marval,229,242.5,1991
Flexidy,Bonita Joslow,243,41.57,2003
Zamit,Conroy Gergely,433,578.48,2000
Vagram,Dun Dobrowolski,57,433.91,1976
Bitwolf,Nancy Beranek,288,578.33,2003
Latlux,Fremont Curry,370,194.46,1975
Tres-Zap,Corey Rigler,264,140.22,1995
Otcom,Wenda Tonks,341,744.74,2003
Bytecard,Maurizia Santer,491,513.99,1982
Span,Carmel Wink,360,389.76,1955
Zamit,Irena Puddan,495,989.64,1908
Overhold,Jermain Byham,209,715.16,2008
Rank,Gerardo Haughey,145,606.37,1976
Bitwolf,Modestine Gauler,280,790.21,2019
Fix San,Mallorie Lashley,168,77.93,1900
Zoolab,Vladamir Ivanshintsev,79,445.7,1960
Namfix,Corabel Wickstead,13,473.44,1943
It,Urbano Avory,308,519.27,1946
Zoolab,Astrid Endersby,390,149.66,2019
Span,Kurt Cicetti,180,915.38,1958
Stronghold,Zonda Gartell,416,880.69,1918
Tempsoft,Anett Mc Grath,256,625.77,1936
Tresom,Maurene Whimpenny,152,94.78,1927
Job,Nerita Twiddell,271,332.45,2005
Ronstring,Letizia Marven,297,241.53,2020
Duobam,Corrianne Brameld,439,236.22,1979
Pannier,Bernard Biernat,403,634.66,1966
Pannier,Nicol Lamming,268,662.45,1996
Zontrax,Fabian Esherwood,101,670.47,1989
Keylex,Faulkner Aldrin,94,533.93,1999
Stringtough,Darrelle Woodwind,162,73.57,1985
Stronghold,Ben Duckers,25,440.12,1978
Fixflex,Phillip Janko,442,669.65,1956
Bytecard,Lebbie Dedham,421,159.51,1943
Fintone,Stanislaus Seedull,227,619.77,1958
Keylex,Esther Kauble,392,439.65,1961
Redhold,Marlie Quickenden,479,444.94,1959
Stringtough,Grata Theml,68,182.89,1904
Overhold,Nolie Pedlingham,76,755.65,1926
Regrant,Massimiliano Sussex,12,720.48,1986
Asoka,Arline Capey,189,431.37,1908
Zamit,Rubi Capnor,112,536.9,2006
Latlux,Traci Gayler,318,284.78,1929
Konklux,Kylen Fulun,94,633.37,1956
Holdlamis,Hinze Mc Coughan,101,967.76,1979
Home Ing,Gwendolyn Boswood,397,621.21,1972
Prodder,Dinny Borthram,330,286.31,1960
Lotlux,Jolee Crocken,27,573.94,2010
Konklab,Irwinn Ellicock,46,63.34,1967
Solarbreeze,Aksel Scaddon,293,674.69,1993
Solarbreeze,Ab Mumford,271,269.68,2020
Tresom,Kiley Kynder,126,102.09,2013
Redhold,Willa Dagnan,220,477.9,1949
Zontrax,Hinda Constanza,255,608.88,1966
Flowdesk,Kyrstin Dumke,355,297.01,1978
Keylex,Orsa Ryding,421,268.59,1949
Aerified,Alley Gallone,155,221.03,1996
Cardguard,Asher Yurevich,336,639.6,1928
Holdlamis,Fidela Iffe,217,744.8,1902
Ronstring,Stepha Jobbins,155,88.46,1975
Rank,Maribel Waylett,353,273.96,1909
Zoolab,Alvis Whapple,449,452.82,1993
Sub-Ex,Arch Pancast,347,837.05,2009
Ventosanzap,Carlynn Fleming,446,111.89,1981
Mat Lam Tam,Andreas Kirkby,500,596.93,2010
Solarbreeze,Alberik Costock,362,151.54,1919
Regrant,Lynde Rolance,306,349.9,1943
Wrapsafe,Devon Keysall,232,355.35,1927
Tresom,Alyson Coskerry,252,190.52,1967
Fixflex,Trenna Weatherburn,45,749.09,1926
Viva,Min Laity,150,860.33,1968
Konklab,Ramonda Boylin,148,541.38,1988
Ventosanzap,Drusi Dalwood,303,98.73,1980
Matsoft,Eduardo Giffkins,257,305.9,1980
Fintone,Aleece Tabard,141,99.27,1965
Home Ing,Con Tibald,334,475.61,1991
Holdlamis,Audry Consterdine,190,925.09,1935
Tres-Zap,Petronilla Greenan,376,756.62,1989
Regrant,Olivette Spacie,496,715.86,1973
Prodder,Horton Krzysztof,18,73.97,1960
Tres-Zap,Homerus Scoyles,342,407.6,1977
Holdlamis,Leeanne Lotwich,497,761.88,2005
Aerified,Forrest Towse,421,849.98,1939
Cardguard,Kevyn Tuvey,478,655.46,1966
Fixflex,Janean Milligan,102,581.75,1950
Bitchip,Torie Marquet,32,44.78,1952
Transcof,Debera Stamp,223,603.84,1955
Biodex,Carmelle Duley,465,436.5,2015
Andalax,Chad Crompton,245,385.91,1915
Zamit,Ame Magne,207,640.12,2003
Quo Lux,Rosabella Stern,134,86.46,1970
Viva,Zebulen Bratten,122,903.59,1942
Domainer,Elna Deppen,74,633.06,2020
Gembucket,Brook Snalom,152,90.07,2009
Prodder,Leigh Showell,427,395.93,1918
Bitwolf,Fiona Collabine,144,198.17,1907
Y-find,Kanya Penhalurick,442,862.24,1960
Fix San,Darcy Semonin,185,922.21,1941
Lotlux,Klara Crockatt,356,90.17,1990
Stim,Sonja Raddish,174,919.9,2001
Cardguard,Hedvig Zanicchi,395,545.36,1985
Trippledex,Vi Gantlett,462,720.32,2008
Tresom,Huey Tarry,176,535.31,1916
Stringtough,Gaye Mulvany,267,733.04,1979
Matsoft,Manfred Gripton,137,617.05,1942
Treeflex,Zonnya Labbett,371,749.83,2005
Matsoft,Gaynor Ancketill,493,234.48,1973
Sonsing,Trey Bohlin,87,749.01,1985
Bamity,Ladonna Bullon,275,43.88,2012
Duobam,Sheba Callender,105,364.54,1992
Transcof,Wyn Ashingden,436,196.49,1943
Temp,Diandra Lyons,156,69.6,1954
Zoolab,Pat Gould,443,482.85,1940
Lotstring,Padraic Tilburn,464,454.8,2017
Span,Dode Haggidon,252,465.49,1952
Solarbreeze,Marni Bernardo,188,725.54,1927
Gembucket,Maxi Hylton,406,366.6,1918
Konklux,Letisha Petrasch,464,849.4,1931
Matsoft,Antoni Jurkiewicz,69,192.59,1959
Zamit,Ronica Cherry,420,715.44,1927
Prodder,Elna Wonfor,368,86.78,1991
Bytecard,Sammy Daspar,193,747.69,1969
Pannier,Vick Riccardelli,20,182.46,1916
Cardify,Jamesy Wem,415,932.23,1924
Opela,Lisa Wile,349,758.48,1937
Voltsillam,Inger Russe,291,792.67,1910
Voltsillam,Happy Orman,334,336.25,1933
Zontrax,Rena Evennett,91,99.46,1973
Bamity,Bunny Gerbl,283,529.85,1944
Flowdesk,Dorella Haselhurst,50,885.15,1976
Bytecard,Riley Marle,407,425.37,2002
Rank,Caspar Bidder,66,274.58,1931
Biodex,Ammamaria Manicom,17,175.81,2004
Latlux,Napoleon Seakin,124,941.99,2005
Subin,Lawton Surgood,235,501.56,1914
Bytecard,Thaddeus McConville,51,216.36,1916
Zontrax,Davide Laughlin,147,627.4,2003
Bitchip,Tomi O'Meara,420,512.59,2016
Overhold,Nolly Betton,360,984.02,1952
Cardguard,Carina Gelly,219,672.12,1955
Fixflex,Dexter Levane,70,141.12,1925
Lotstring,Barr Guidelli,415,56.01,2009
